video_path,text
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrar2p.mpg,lay red at r two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrar3a.mpg,lay red at r three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrarzn.mpg,lay red at r zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lray4n.mpg,lay red at y four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lray5s.mpg,lay red at y five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lray6p.mpg,lay red at y six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lray7a.mpg,lay red at y seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrbe6n.mpg,lay red by e six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrbe7s.mpg,lay red by e seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrbe8p.mpg,lay red by e eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrbe9a.mpg,lay red by e nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrbl1s.mpg,lay red by l one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrbl2p.mpg,lay red by l two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrbl3a.mpg,lay red by l three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrblzn.mpg,lay red by l zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrbr4n.mpg,lay red by r four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrbr5s.mpg,lay red by r five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrbr6p.mpg,lay red by r six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrbr7a.mpg,lay red by r seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrby8n.mpg,lay red by y eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrby9s.mpg,lay red by y nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrbz1a.mpg,lay red by z one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrbzzp.mpg,lay red by z zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrid8n.mpg,lay red in d eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrid9s.mpg,lay red in d nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrie1a.mpg,lay red in e one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lriezp.mpg,lay red in e zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrik2n.mpg,lay red in k two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrik3s.mpg,lay red in k three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrik4p.mpg,lay red in k four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrik5a.mpg,lay red in k five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lriq6n.mpg,lay red in q six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lriq7s.mpg,lay red in q seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lriq8p.mpg,lay red in q eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lriq9a.mpg,lay red in q nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lriy1s.mpg,lay red in y one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lriy2p.mpg,lay red in y two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lriy3a.mpg,lay red in y three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lriyzn.mpg,lay red in y zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwf1s.mpg,lay red with f one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwf2p.mpg,lay red with f two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwf3a.mpg,lay red with f three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwfzn.mpg,lay red with f zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwl4n.mpg,lay red with l four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwl5s.mpg,lay red with l five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwl6p.mpg,lay red with l six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwl7a.mpg,lay red with l seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwr8n.mpg,lay red with r eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwr9s.mpg,lay red with r nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrws1a.mpg,lay red with s one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwszp.mpg,lay red with s zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwz2n.mpg,lay red with z two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwz3s.mpg,lay red with z three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwz4p.mpg,lay red with z four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lrwz5a.mpg,lay red with z five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwae8n.mpg,lay white at e eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwae9s.mpg,lay white at e nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwaf1a.mpg,lay white at f one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwafzp.mpg,lay white at f zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwal2n.mpg,lay white at l two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwal3s.mpg,lay white at l three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwal4p.mpg,lay white at l four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwal5a.mpg,lay white at l five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwar6n.mpg,lay white at r six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwar7s.mpg,lay white at r seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwar8p.mpg,lay white at r eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwar9a.mpg,lay white at r nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwaz1s.mpg,lay white at z one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwaz2p.mpg,lay white at z two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwaz3a.mpg,lay white at z three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwazzn.mpg,lay white at z zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbf2n.mpg,lay white by f two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbf3s.mpg,lay white by f three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbf4p.mpg,lay white by f four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbf5a.mpg,lay white by f five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbl6n.mpg,lay white by l six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbl7s.mpg,lay white by l seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbl8p.mpg,lay white by l eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbl9a.mpg,lay white by l nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbs1s.mpg,lay white by s one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbs2p.mpg,lay white by s two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbs3a.mpg,lay white by s three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbszn.mpg,lay white by s zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbz4n.mpg,lay white by z four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbz5s.mpg,lay white by z five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbz6p.mpg,lay white by z six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwbz7a.mpg,lay white by z seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwie4n.mpg,lay white in e four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwie5s.mpg,lay white in e five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwie6p.mpg,lay white in e six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwie7a.mpg,lay white in e seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwik8n.mpg,lay white in k eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwik9s.mpg,lay white in k nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwil1a.mpg,lay white in l one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwilzp.mpg,lay white in l zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwir2n.mpg,lay white in r two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwir3s.mpg,lay white in r three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwir4p.mpg,lay white in r four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwir5a.mpg,lay white in r five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwiy6n.mpg,lay white in y six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwiy7s.mpg,lay white in y seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwiy8p.mpg,lay white in y eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwiy9a.mpg,lay white in y nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwwf6n.mpg,lay white with f six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwwf7s.mpg,lay white with f seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwwf8p.mpg,lay white with f eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwwf9a.mpg,lay white with f nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwwm1s.mpg,lay white with m one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwwm2p.mpg,lay white with m two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwwm3a.mpg,lay white with m three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwwmzn.mpg,lay white with m zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwws4n.mpg,lay white with s four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwws5s.mpg,lay white with s five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwws6p.mpg,lay white with s six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwws7a.mpg,lay white with s seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwwz8n.mpg,lay white with z eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\lwwz9s.mpg,lay white with z nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbac1s.mpg,place blue at c one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbac2p.mpg,place blue at c two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbac3a.mpg,place blue at c three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbaczn.mpg,place blue at c zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbai4n.mpg,place blue at i four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbai5s.mpg,place blue at i five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbai6p.mpg,place blue at i six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbai7a.mpg,place blue at i seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbao8n.mpg,place blue at o eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbao9s.mpg,place blue at o nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbap1a.mpg,place blue at p one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbapzp.mpg,place blue at p zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbav2n.mpg,place blue at v two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbav3s.mpg,place blue at v three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbav4p.mpg,place blue at v four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbav5a.mpg,place blue at v five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbc4n.mpg,place blue by c four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbc5s.mpg,place blue by c five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbc6p.mpg,place blue by c six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbc7a.mpg,place blue by c seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbi8n.mpg,place blue by i eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbi9s.mpg,place blue by i nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbj1a.mpg,place blue by j one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbjzp.mpg,place blue by j zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbp2n.mpg,place blue by p two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbp3s.mpg,place blue by p three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbp4p.mpg,place blue by p four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbp5a.mpg,place blue by p five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbv6n.mpg,place blue by v six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbv7s.mpg,place blue by v seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbv8p.mpg,place blue by v eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbbv9a.mpg,place blue by v nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbib6n.mpg,place blue in b six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbib7s.mpg,place blue in b seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbib8p.mpg,place blue in b eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbib9a.mpg,place blue in b nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbii1s.mpg,place blue in i one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbii2p.mpg,place blue in i two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbii3a.mpg,place blue in i three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbiizn.mpg,place blue in i zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbio4n.mpg,place blue in o four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbio5s.mpg,place blue in o five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbio6p.mpg,place blue in o six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbio7a.mpg,place blue in o seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbiu8n.mpg,place blue in u eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbiu9s.mpg,place blue in u nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbiv1a.mpg,place blue in v one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbivzp.mpg,place blue in v zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwc8n.mpg,place blue with c eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwc9s.mpg,place blue with c nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwd1a.mpg,place blue with d one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwdzp.mpg,place blue with d zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwj2n.mpg,place blue with j two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwj3s.mpg,place blue with j three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwj4p.mpg,place blue with j four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwj5a.mpg,place blue with j five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwp6n.mpg,place blue with p six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwp7s.mpg,place blue with p seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwp8p.mpg,place blue with p eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwp9a.mpg,place blue with p nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwx1s.mpg,place blue with x one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwx2p.mpg,place blue with x two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwx3a.mpg,place blue with x three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pbwxzn.mpg,place blue with x zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgad8n.mpg,place green at d eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgad9s.mpg,place green at d nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgae1a.mpg,place green at e one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgaezp.mpg,place green at e zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgak2n.mpg,place green at k two now
